time,velocity,duty,pressure,humidity,temp
0.4012885093688965,2.33,100.0,,,
0.803257942199707,2.33,100.0,,,
1.2094817161560059,2.32,100.0,,,
1.6157026290893555,2.32,100.0,,,
2.021925687789917,2.32,100.0,,,
2.4125254154205322,2.31,100.0,,,
2.8343708515167236,2.3,100.0,,,
3.2405924797058105,2.3,100.0,,,
3.6484320163726807,2.3,100.0,,,
4.0546557903289795,2.31,100.0,,,
4.460877895355225,2.31,100.0,,,
4.867192029953003,2.31,100.0,,,
5.273377418518066,2.32,100.0,,,
5.679636716842651,2.32,100.0,,,
6.083865165710449,2.33,100.0,,,
6.490124702453613,2.34,100.0,,,
6.896310806274414,2.34,100.0,,,
7.302533388137817,2.35,100.0,,,
7.71037745475769,2.34,100.0,,,
8.115114212036133,2.33,100.0,,,
8.505712747573853,2.33,100.0,,,
8.927557468414307,2.33,100.0,,,
9.33374285697937,2.33,100.0,,,
9.740002870559692,2.32,100.0,,,
10.146225214004517,2.31,100.0,,,
10.53682541847229,2.3,100.0,,,
10.958670139312744,2.31,100.0,,,
11.364866018295288,2.29,100.0,,,
11.771115779876709,2.29,100.0,,,
12.17756700515747,2.3,100.0,,,
12.583788871765137,2.29,100.0,,,
12.99001169204712,2.3,100.0,,,
13.396196842193604,2.31,100.0,,,
13.802457094192505,2.31,100.0,,,
14.221501588821411,2.31,100.0,,,
14.632843732833862,2.31,100.0,,,
15.03906774520874,2.31,100.0,,,
15.445290327072144,2.31,100.0,,,
15.851505041122437,2.31,100.0,,,
16.257737636566162,2.31,100.0,,,
16.663920640945435,2.31,100.0,,,
17.07017946243286,2.3,100.0,,,
17.47639513015747,2.29,100.0,,,
17.88261842727661,2.29,100.0,,,
18.28884720802307,2.3,100.0,,,
18.693984270095825,2.3,100.0,,,
19.100250005722046,2.3,100.0,,,
19.506465911865234,2.3,100.0,,,
19.912557125091553,2.3,100.0,,,
20.318822622299194,2.3,100.0,,,
20.725046396255493,2.3,100.0,,,
21.1312313079834,2.3,100.0,,,
21.537490606307983,2.3,100.0,,,
21.94371271133423,2.31,100.0,,,
22.34993553161621,2.3,100.0,,,
22.75612187385559,2.3,100.0,,,
23.16237449645996,2.3,100.0,,,
23.56856632232666,2.31,100.0,,,
23.97478938102722,2.31,100.0,,,
24.38104820251465,2.3,100.0,,,
24.78727078437805,2.31,100.0,,,
25.193493366241455,2.3,100.0,,,
25.59971594810486,2.3,100.0,,,
26.007118225097656,2.28,100.0,,,
26.413379192352295,2.28,100.0,,,
26.820709943771362,2.27,100.0,,,
27.22695255279541,2.27,100.0,,,
27.633182287216187,2.27,100.0,,,
28.03945231437683,2.26,100.0,,,
28.4457106590271,2.26,100.0,,,
28.8519344329834,2.26,100.0,,,
29.258155822753906,2.27,100.0,,,
29.66434144973755,2.27,100.0,,,
30.0696759223938,2.28,100.0,,,
30.4758882522583,2.29,100.0,,,
30.882116556167603,2.3,100.0,,,
31.288339376449585,2.31,100.0,,,
31.69455575942993,2.31,100.0,,,
32.10087060928345,2.31,100.0,,,
32.50709271430969,2.31,100.0,,,
32.91292452812195,2.3,100.0,,,
33.32068204879761,2.3,100.0,,,
33.72465658187866,2.31,100.0,,,
34.12864303588867,2.31,100.0,,,
34.53486633300781,2.31,100.0,,,
34.941049337387085,2.3,100.0,,,
35.34727239608765,2.31,100.0,,,
35.75349569320679,2.31,100.0,,,
36.164243936538696,2.32,100.0,,,
36.57050347328186,2.32,100.0,,,
36.97672653198242,2.32,100.0,,,
37.38294959068298,2.33,100.0,,,
37.78917098045349,2.32,100.0,,,
38.19515585899353,2.31,100.0,,,
38.60138201713562,2.31,100.0,,,
39.00756859779358,2.31,100.0,,,
39.4099702835083,2.31,100.0,,,
39.81619572639465,2.31,100.0,,,
40.23803949356079,2.31,100.0,,,
40.644261837005615,2.31,100.0,,,
41.05872964859009,2.31,100.0,,,
41.46024560928345,2.29,100.0,,,
41.870229959487915,2.29,100.0,,,
42.28804612159729,2.29,100.0,,,
42.69426894187927,2.3,100.0,,,
43.100483894348145,2.29,100.0,,,
43.50671625137329,2.29,100.0,,,
43.912935733795166,2.28,100.0,,,
44.316752672195435,2.27,100.0,,,
44.72297430038452,2.28,100.0,,,
45.12919616699219,2.29,100.0,,,
45.53541922569275,2.29,100.0,,,
45.92601919174194,2.3,100.0,,,
46.35163331031799,2.3,100.0,,,
46.75420594215393,2.3,100.0,,,
47.17608857154846,2.31,100.0,,,
47.586042404174805,2.31,100.0,,,
47.976680517196655,2.32,100.0,,,
48.395111322402954,2.32,100.0,,,
48.80133271217346,2.32,100.0,,,
49.207555532455444,2.32,100.0,,,
49.61377787590027,2.31,100.0,,,
50.023308515548706,2.31,100.0,,,
50.42973804473877,2.31,100.0,,,
50.83594989776611,2.31,100.0,,,
51.24217963218689,2.31,100.0,,,
51.648664712905884,2.31,100.0,,,
52.054784297943115,2.32,100.0,,,
52.46100616455078,2.32,100.0,,,
52.871822357177734,2.32,100.0,,,
53.2748703956604,2.31,100.0,,,
53.69818997383118,2.32,100.0,,,
54.09822368621826,2.31,100.0,,,
54.50448942184448,2.3,100.0,,,
54.910704135894775,2.31,100.0,,,
55.31693410873413,2.31,100.0,,,
55.72315788269043,2.31,100.0,,,
56.13163232803345,2.3,100.0,,,
56.53572225570679,2.3,100.0,,,
56.94191837310791,2.3,100.0,,,
57.348167181015015,2.31,100.0,,,
57.75438976287842,2.31,100.0,,,
58.162928342819214,2.3,100.0,,,
58.56968021392822,2.31,100.0,,,
58.975940465927124,2.3,100.0,,,
59.38216280937195,2.3,100.0,,,
59.78838539123535,2.31,100.0,,,
60.19469499588013,2.31,100.0,,,
60.60224890708923,2.31,100.0,,,
